CO2_unit,CO2_value,Consumption_unit,Consumption_value,Engine_Load_unit,Engine_Load_value,GPS_Accuracy_unit,GPS_Accuracy_value,GPS_Altitude_unit,GPS_Altitude_value,GPS_Bearing_unit,GPS_Bearing_value,GPS_HDOP_unit,GPS_HDOP_value,GPS_PDOP_unit,GPS_PDOP_value,GPS_Speed_unit,GPS_Speed_value,GPS_VDOP_unit,GPS_VDOP_value,Intake_Pressure_unit,Intake_Pressure_value,Intake_Temperature_unit,Intake_Temperature_value,MAF_unit,MAF_value,O2_Lambda_Voltage_ER_unit,O2_Lambda_Voltage_ER_value,O2_Lambda_Voltage_unit,O2_Lambda_Voltage_value,Rpm_unit,Rpm_value,Speed_unit,Speed_value,Throttle_Position_unit,Throttle_Position_value,coordinates,id,properties_constructionYear,properties_engineDisplacement,properties_fuelType,properties_id,properties_manufacturer,properties_model,time,track,type
kg/h,30.879834248,l/h,13.1403549992,%,47.4509819356,%,8.0,m,91.3282016681,deg,357.035407688,precision,0.800000023842,precision,1.40000004172,km/h,126.71761732,precision,1.20000003576,kPa,58.0,c,25.0,l/s,39.974054937,ratio,0.991545843775,V,1.46513414918,u/min,3580.45700002,km/h,128.0,%,16.0,"[6.486326450011587, 51.23850391506153]",579634f9e4b086b281bf938a,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:20Z,579634f9e4b086b281bf935c,Point
kg/h,31.3162840976,l/h,13.3260783394,%,47.4603076821,%,6.0,m,89.8112203224,deg,0.561352332044,precision,0.799999976158,precision,1.439160797,km/h,128.765018207,precision,1.23916080296,kPa,58.1194016859,c,25.0000007451,l/s,40.5390408151,ratio,0.989670936251,V,1.44991407811,u/min,3639.87078312,km/h,130.0,%,16.0000004768,"[6.486357171237421, 51.24010853942947]",579634f9e4b086b281bf938b,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:25Z,579634f9e4b086b281bf935c,Point
kg/h,23.1242068851,l/h,9.84008803621,%,34.8980299191,%,7.17730498314,m,89.505804891,deg,4.75937638706,precision,0.799999976158,precision,1.4999999553,km/h,130.300532994,precision,1.29999996126,kPa,44.8808341622,c,25.0,l/s,29.9343678135,ratio,0.994545570778,V,1.4735078087,u/min,3635.10949187,km/h,130.000003874,%,13.0,"[6.486561941925954, 51.2417655648087]",579634f9e4b086b281bf938c,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:30Z,579634f9e4b086b281bf935c,Point
kg/h,29.0608819501,l/h,12.3663327447,%,52.4107677299,%,12.0,m,89.1118832783,deg,8.8231024809,precision,0.900000026822,precision,1.30000003874,km/h,128.572826777,precision,0.900000026822,kPa,61.291015625,c,25.0000007451,l/s,37.6194147372,ratio,0.995299064598,V,1.45330688392,u/min,3642.09638271,km/h,130.0,%,15.5901639462,"[6.486894899842106, 51.24336486260013]",579634f9e4b086b281bf938d,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:35Z,579634f9e4b086b281bf935c,Point
kg/h,36.7746403436,l/h,15.6487831249,%,54.9321284361,%,5.99999982119,m,88.8437904148,deg,11.8582621072,precision,0.8,precision,1.4,km/h,130.748473805,precision,1.2,kPa,66.0,c,25.0,l/s,47.6049023313,ratio,0.990935092443,V,1.46471700675,u/min,3763.73731694,km/h,134.589747608,%,18.0,"[6.487366650632344, 51.244934577776455]",579634f9e4b086b281bf938e,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:40Z,579634f9e4b086b281bf935c,Point
kg/h,30.113511617,l/h,12.8142602625,%,43.9215685153,%,5.99999982119,m,89.4838298975,deg,16.8062212768,precision,0.8,precision,1.4,km/h,134.701382553,precision,1.2,kPa,53.9999991953,c,25.0,l/s,38.9820475737,ratio,0.983307847251,V,1.43460178257,u/min,3783.35428017,km/h,135.999995947,%,16.0000002384,"[6.488092692360414, 51.24654012846882]",579634f9e4b086b281bf938f,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:45Z,579634f9e4b086b281bf935c,Point
kg/h,30.6468652905,l/h,13.0412192725,%,45.6513682505,%,5.99999982119,m,91.2802870694,deg,21.2487664049,precision,0.800000023842,precision,1.40000004172,km/h,134.277034254,precision,1.20000003576,kPa,55.0000016391,c,25.0000007451,l/s,39.6724757954,ratio,1.01367467322,V,1.55375570845,u/min,3774.26358551,km/h,135.0,%,16.0000002384,"[6.489066102515118, 51.24811753780605]",579634f9e4b086b281bf9390,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:50Z,579634f9e4b086b281bf935c,Point
kg/h,36.8861814394,l/h,15.696247421,%,54.5828708928,%,7.99999976158,m,91.3135004527,deg,24.4291558362,precision,0.799999976158,precision,1.4999999553,km/h,132.730949626,precision,1.29999996126,kPa,64.0495068729,c,24.9999996275,l/s,47.7492926753,ratio,1.00240516863,V,1.48071407588,u/min,3771.79634777,km/h,135.304910719,%,17.9999999329,"[6.490127528609866, 51.249652337056915]",579634f9e4b086b281bf9391,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:10:55Z,579634f9e4b086b281bf935c,Point
kg/h,38.8302554148,l/h,16.5235129425,%,57.2177729153,%,6.00000017881,m,89.9944364652,deg,27.743277871,precision,0.700000020862,precision,1.40000004172,km/h,134.995844075,precision,1.20000003576,kPa,66.9999980032,c,24.9999992549,l/s,50.2659033304,ratio,0.988766740098,V,1.44835845658,u/min,3834.33366221,km/h,137.000004083,%,19.0000000708,"[6.4914071986487745, 51.251168706178774]",579634f9e4b086b281bf9392,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:00Z,579634f9e4b086b281bf935c,Point
kg/h,39.5225938102,l/h,16.8181250256,%,55.5078027042,%,5.99999982119,m,89.5684765146,deg,30.6008264721,precision,0.800000023842,precision,1.32962966859,km/h,138.138739144,precision,1.08703706861,kPa,65.5243387818,c,25.0000007451,l/s,51.1621378383,ratio,1.01626899844,V,1.54375936836,u/min,3904.49848944,km/h,139.999995828,%,18.0593387224,"[6.492804112374156, 51.25265131003922]",579634f9e4b086b281bf9393,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:05Z,579634f9e4b086b281bf935c,Point
kg/h,36.2547034267,l/h,15.4275333731,%,50.4225419926,%,7.17978620529,m,88.8207588655,deg,31.7730326062,precision,0.7,precision,1.6,km/h,139.654080671,precision,1.4,kPa,60.4666684568,c,24.9999996275,l/s,46.9318421487,ratio,0.988835047159,V,1.44522320188,u/min,3941.44785267,km/h,141.000002101,%,17.086518988,"[6.494243734146325, 51.254116445944646]",579634f9e4b086b281bf9394,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:10Z,579634f9e4b086b281bf935c,Point
kg/h,36.6741615744,l/h,15.6060262019,%,50.5882354554,%,5.99999982119,m,88.201313299,deg,32.3249307679,precision,0.8,precision,1.4,km/h,141.271772695,precision,1.2,kPa,61.0,c,24.9999992549,l/s,47.4748322082,ratio,0.997812182308,V,1.47082422707,u/min,3983.02912617,km/h,143.0,%,17.9999995306,"[6.4957483538401295, 51.2556180493564]",579634f9e4b086b281bf9395,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:15Z,579634f9e4b086b281bf935c,Point
kg/h,32.3907600728,l/h,13.7833021587,%,47.7175874215,%,4.0,m,87.0531430964,deg,32.2072694777,precision,0.758459979296,precision,1.4584599793,km/h,141.983209216,precision,1.2584599793,kPa,56.0773792863,c,24.9999997206,l/s,41.9299537751,ratio,0.987304716924,V,1.48067304253,u/min,4016.60394014,km/h,144.000002146,%,16.4730368853,"[6.4972496409554665, 51.25709946813347]",579634f9e4b086b281bf9396,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:20Z,579634f9e4b086b281bf935c,Point
kg/h,31.7285440464,l/h,13.5015081048,%,44.765134134,%,5.99999982119,m,85.4518437209,deg,31.7619544204,precision,0.757884404063,precision,1.39999995828,km/h,142.741624097,precision,1.19999996424,kPa,53.731464535,c,25.0000005588,l/s,41.0727127806,ratio,0.997850383515,V,1.47849008034,u/min,4002.67332698,km/h,143.0,%,16.0,"[6.498764399033368, 51.25861670944795]",579634f9e4b086b281bf9397,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:25Z,579634f9e4b086b281bf935c,Point
kg/h,27.6399070397,l/h,11.7616625701,%,38.8235294468,%,6.0,m,85.0765647924,deg,29.545224586,precision,0.857957959175,precision,1.54204204082,km/h,141.478307383,precision,1.3,kPa,47.0,c,25.0000002794,l/s,35.7799576768,ratio,0.999369065714,V,1.45537933233,u/min,3977.25361159,km/h,141.999999471,%,15.0,"[6.500190621450843, 51.2601530009709]",579634f9e4b086b281bf9398,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:30Z,579634f9e4b086b281bf935c,Point
kg/h,29.4731442888,l/h,12.5417635271,%,42.0107966484,%,7.99999976158,m,85.2344804926,deg,26.5389359855,precision,0.8,precision,1.5,km/h,139.988027792,precision,1.3,kPa,51.0,c,25.0000007451,l/s,38.1530897965,ratio,0.990397642308,V,1.4569396514,u/min,3942.90625,km/h,140.999996323,%,15.2936580777,"[6.5014807110866, 51.2617208573035]",579634f9e4b086b281bf9399,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:35Z,579634f9e4b086b281bf935c,Point
kg/h,30.2752750646,l/h,12.8830957722,%,42.9672176503,%,7.99999976158,m,85.6712922824,deg,24.4706717998,precision,0.8,precision,1.5,km/h,138.933909835,precision,1.3,kPa,52.0000015497,c,25.0000003725,l/s,39.1914509302,ratio,0.988699204463,V,1.43258294614,u/min,3897.43457031,km/h,139.928222343,%,15.9999995232,"[6.502608619569029, 51.26329892280398]",579634f9e4b086b281bf939a,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:40Z,579634f9e4b086b281bf935c,Point
kg/h,31.0138900905,l/h,13.1974000385,%,43.6019353382,%,7.99999976158,m,85.1168251532,deg,22.5213313302,precision,0.8,precision,1.54236947894,km/h,137.978836435,precision,1.3,kPa,53.1943508983,c,25.0000003725,l/s,40.1475907005,ratio,0.98873525887,V,1.45239681209,u/min,3851.77466799,km/h,137.999996401,%,16.0000004768,"[6.503690753061354, 51.26490354187673]",579634f9e4b086b281bf939b,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:45Z,579634f9e4b086b281bf935c,Point
kg/h,38.142385035,l/h,16.2308021426,%,56.180128267,%,6.00000017881,m,87.5303539321,deg,20.7040253187,precision,0.742557442188,precision,1.4,km/h,137.450303002,precision,1.2,kPa,65.0000019372,c,24.9999992549,l/s,49.3754526845,ratio,0.986535448115,V,1.474652209,u/min,3843.5884719,km/h,137.743256748,%,17.9999994636,"[6.504626723557815, 51.266499674123196]",579634f9e4b086b281bf939c,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:50Z,579634f9e4b086b281bf935c,Point
kg/h,38.7235918586,l/h,16.4781241951,%,56.1358545524,%,7.15020555258,m,89.8930676283,deg,17.3821218911,precision,0.8,precision,1.4,km/h,136.85018805,precision,1.2,kPa,66.000001967,c,25.0,l/s,50.1278269787,ratio,0.990182782625,V,1.46859520049,u/min,3868.13069868,km/h,138.60255152,%,18.9999994338,"[6.505474927977346, 51.268148409364024]",579634f9e4b086b281bf939d,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:11:55Z,579634f9e4b086b281bf935c,Point
kg/h,44.4528434195,l/h,18.9161035827,%,62.3517401269,%,6.0,m,89.1190492093,deg,15.5533308388,precision,0.800000023842,precision,1.45406508446,km/h,138.295706693,precision,1.2540650785,kPa,72.5532776266,c,25.0,l/s,57.5443634407,ratio,0.990628685089,V,1.45507810332,u/min,3905.46969712,km/h,139.587085992,%,20.771399796,"[6.50621961931214, 51.26982274918817]",579634f9e4b086b281bf939e,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:00Z,579634f9e4b086b281bf935c,Point
kg/h,31.2410622934,l/h,13.294069061,%,44.5685291278,%,5.99999982119,m,92.234003274,deg,12.8248714039,precision,0.800000023842,precision,1.40000004172,km/h,138.978084434,precision,1.20000003576,kPa,53.7809917331,c,25.0000007451,l/s,40.4416659227,ratio,1.00355041074,V,1.51898975564,u/min,3898.4179807,km/h,139.453897595,%,16.0,"[6.506851087873156, 51.27151914065679]",579634f9e4b086b281bf939f,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:05Z,579634f9e4b086b281bf935c,Point
kg/h,31.1500841478,l/h,13.2553549565,%,44.6330644273,%,6.00000017881,m,94.9233183718,deg,11.5539418052,precision,0.800000023842,precision,1.40000004172,km/h,137.828211147,precision,1.20000003576,kPa,54.0,c,24.9999992549,l/s,40.3238943906,ratio,0.991804777143,V,1.46089437978,u/min,3856.94499016,km/h,138.0,%,16.0000004768,"[6.50739749018936, 51.27321238203501]",579634f9e4b086b281bf93a0,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:10Z,579634f9e4b086b281bf935c,Point
kg/h,33.1362469993,l/h,14.100530638,%,48.2599012585,%,6.0,m,94.770997281,deg,11.3334997149,precision,0.8,precision,1.4,km/h,137.383236404,precision,1.2,kPa,57.6506361663,c,25.0,l/s,42.894989245,ratio,1.03197061221,V,1.60543111433,u/min,3855.53880134,km/h,137.999995887,%,17.0000001267,"[6.507909320976679, 51.2748770066934]",579634f9e4b086b281bf93a1,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:15Z,579634f9e4b086b281bf935c,Point
kg/h,26.3639864116,l/h,11.218717622,%,38.4444690814,%,4.00000011921,m,94.2939545697,deg,12.3088173468,precision,0.799999976158,precision,1.39999995828,km/h,137.093261022,precision,1.19999996424,kPa,46.4004064798,c,25.0,l/s,34.1282738991,ratio,0.989580462241,V,1.4505986195,u/min,3838.04591841,km/h,137.0,%,14.0000002086,"[6.5084766788596315, 51.27658039108363]",579634f9e4b086b281bf93a2,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:20Z,579634f9e4b086b281bf935c,Point
kg/h,27.8004762678,l/h,11.8299899012,%,40.4814996032,%,6.00000017881,m,93.7715448515,deg,16.1244689751,precision,0.700000020862,precision,1.40000004172,km/h,135.75826401,precision,1.20000003576,kPa,49.0,c,25.0,l/s,35.9878151119,ratio,1.01445352445,V,1.53743621703,u/min,3802.15412056,km/h,136.0,%,14.9999996647,"[6.509164973845108, 51.27820289771432]",579634f9e4b086b281bf93a3,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:25Z,579634f9e4b086b281bf935c,Point
kg/h,27.5840651244,l/h,11.7379000529,%,41.4329717393,%,6.0,m,95.576099305,deg,20.9158056567,precision,0.749450570345,precision,1.40000004172,km/h,135.269567177,precision,1.15054948628,kPa,49.5380074084,c,25.0,l/s,35.7076701194,ratio,0.998145086793,V,1.4668469223,u/min,3788.4267002,km/h,135.679885119,%,15.0000000559,"[6.510088392323867, 51.27981774007067]",579634f9e4b086b281bf93a4,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:30Z,579634f9e4b086b281bf935c,Point
kg/h,27.8611378865,l/h,11.8558033559,%,40.3921573045,%,5.99999982119,m,93.2849186036,deg,27.8385059911,precision,0.8,precision,1.5,km/h,134.595049488,precision,1.3,kPa,49.5540014803,c,25.0000003725,l/s,36.0663417924,ratio,1.02345861908,V,1.55980686741,u/min,3774.0,km/h,135.000004023,%,14.9999998044,"[6.511253432392612, 51.28130587287763]",579634f9e4b086b281bf93a5,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:35Z,579634f9e4b086b281bf935c,Point
kg/h,9.32787731508,l/h,3.96930949578,%,20.3343975217,%,7.11693549156,m,90.6441014393,deg,33.3858096123,precision,0.8,precision,1.5,km/h,134.000850562,precision,1.3,kPa,30.8027198315,c,25.0000003725,l/s,12.074970262,ratio,1.02658049879,V,1.55278175735,u/min,3689.0532546,km/h,132.507418394,%,7.54174757004,"[6.512704610270536, 51.282727527924195]",579634f9e4b086b281bf93a6,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:40Z,579634f9e4b086b281bf935c,Point
kg/h,7.58845869921,l/h,3.22913136137,%,11.1676732921,%,8.0,m,93.2415608033,deg,40.607239838,precision,0.700000020862,precision,1.60000004768,km/h,121.125715188,precision,1.40000004172,kPa,17.1643569469,c,24.9999996275,l/s,9.82328669556,ratio,0.981210779806,V,1.42708201922,u/min,3315.76329041,km/h,118.605550051,%,6.99999989569,"[6.514312087711884, 51.28395028454711]",579634f9e4b086b281bf93a7,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:45Z,579634f9e4b086b281bf935c,Point
kg/h,11.3133769773,l/h,4.81420296907,%,17.6313722379,%,7.99999976158,m,89.5436876524,deg,46.5492933878,precision,0.799999976158,precision,1.44964819849,km/h,112.527646033,precision,1.24964820445,kPa,24.4810000062,c,24.9999996275,l/s,14.6452066155,ratio,0.951177775642,V,1.32243904649,u/min,3110.98203599,km/h,110.000003278,%,8.86088689417,"[6.5159396870648845, 51.28493632439174]",579634f9e4b086b281bf93a8,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:50Z,579634f9e4b086b281bf935c,Point
kg/h,12.3903727257,l/h,5.27249903222,%,20.1802411731,%,10.3914313316,m,86.3916664502,deg,51.452209558,precision,0.75725492537,precision,1.54274514318,km/h,106.358703542,precision,1.34274513721,kPa,29.0806132853,c,24.9999996275,l/s,16.0393814309,ratio,1.00140996481,V,1.54612076731,u/min,2941.49023438,km/h,104.899414062,%,9.75294132531,"[6.517554147356647, 51.28576362718654]",579634f9e4b086b281bf93a9,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:12:55Z,579634f9e4b086b281bf935c,Point
kg/h,5.08214153236,l/h,2.16261341803,%,10.5882349014,%,8.0,m,85.7461265579,deg,58.3662238172,precision,0.857947659492,precision,1.55794763863,km/h,98.9762775455,precision,1.29999996126,kPa,17.9999997318,c,26.0000001937,l/s,6.57885023542,ratio,0.0,V,3.99414050597,u/min,2647.57352936,km/h,94.9874486497,%,6.0,"[6.519286925948482, 51.28644951551725]",579634f9e4b086b281bf93aa,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:00Z,579634f9e4b086b281bf935c,Point
kg/h,4.12523620977,l/h,1.75541966373,%,10.9803921288,%,10.0550458431,m,88.2729468544,deg,62.2335237789,precision,0.899999973178,precision,1.59999995232,km/h,78.8135532406,precision,1.29999996126,kPa,19.0,c,26.0548353978,l/s,5.34013290205,ratio,0.0,V,3.994140625,u/min,2087.33000958,km/h,74.6606775373,%,5.00000014901,"[6.520811772714614, 51.28697652803312]",579634f9e4b086b281bf93ab,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:05Z,579634f9e4b086b281bf935c,Point
kg/h,4.71021393204,l/h,2.00434635406,%,26.0347675125,%,8.00000023842,m,88.0375881188,deg,78.5682895583,precision,0.799999976158,precision,1.4999999553,km/h,70.3766245655,precision,1.29999996126,kPa,42.1695771813,c,25.9999997094,l/s,6.09738863791,ratio,1.04042364703,V,1.59987113439,u/min,2027.86530614,km/h,72.8295896649,%,5.93061241508,"[6.52217792571142, 51.28723810396643]",579634f9e4b086b281bf93ac,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:10Z,579634f9e4b086b281bf935c,Point
kg/h,7.51538950816,l/h,3.19803808858,%,19.9728875669,%,6.0,m,87.9030647648,deg,77.8179894996,precision,0.8,precision,1.7,km/h,71.2382340206,precision,1.4,kPa,27.9593900442,c,26.0000005811,l/s,9.72869836863,ratio,0.952367606573,V,1.30326969083,u/min,2022.25309134,km/h,71.1040419936,%,7.31568229198,"[6.5235393719765735, 51.28732050418863]",579634f9e4b086b281bf93ad,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:15Z,579634f9e4b086b281bf935c,Point
kg/h,12.5645551693,l/h,5.34661922099,%,32.3006913304,%,10.0156552792,m,87.7509918135,deg,63.0647893087,precision,0.899999973178,precision,1.74955747128,km/h,73.0842263375,precision,1.44955748022,kPa,45.3550863862,c,25.9730510581,l/s,16.2648612218,ratio,0.984628723148,V,1.46330581265,u/min,2114.97203469,km/h,74.9999977648,%,10.000000149,"[6.524826702158025, 51.28775319035581]",579634f9e4b086b281bf93ae,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:20Z,579634f9e4b086b281bf935c,Point
kg/h,21.7787757675,l/h,9.26756415639,%,54.0083645271,%,11.8890028,m,85.1354509779,deg,19.8006353606,precision,0.995616689324,precision,1.79561666548,km/h,77.2668322103,precision,1.54780831337,kPa,74.4318158925,c,25.0000003958,l/s,28.1927024607,ratio,0.984289669432,V,1.43322398391,u/min,2240.22066377,km/h,80.1264490634,%,14.0028651655,"[6.52557648674043, 51.28858492400928]",579634f9e4b086b281bf93af,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:25Z,579634f9e4b086b281bf935c,Point
kg/h,7.50401097348,l/h,3.19319615893,%,18.4313716888,%,8.0,m,87.6051979771,deg,10.3764284622,precision,0.8,precision,1.48230535984,km/h,79.9254018585,precision,1.28230535984,kPa,28.0,c,24.9999996275,l/s,9.71396881513,ratio,0.989651885291,V,1.45620822776,u/min,2237.80443062,km/h,80.0182014685,%,7.0,"[6.525706206009246, 51.28966498004897]",579634f9e4b086b281bf93b0,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:30Z,579634f9e4b086b281bf935c,Point
kg/h,4.07629301762,l/h,1.73459277345,%,10.9803922924,%,6.0,m,90.1279598643,deg,10.0971808045,precision,0.799999976158,precision,1.39999995828,km/h,76.6619277998,precision,1.19999996424,kPa,19.0000002831,c,25.0,l/s,5.27677576625,ratio,0.0,V,3.994140625,u/min,2085.95734928,km/h,74.2337673306,%,5.0,"[6.525943540554692, 51.29064782584503]",579634f9e4b086b281bf93b1,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:35Z,579634f9e4b086b281bf935c,Point
kg/h,3.6486004764,l/h,1.55259594741,%,10.8810047846,%,6.0,m,90.2759245776,deg,10.6835221199,precision,0.8,precision,1.4,km/h,69.8326478555,precision,1.2,kPa,18.0,c,26.0,l/s,4.723126255,ratio,0.0,V,3.994140625,u/min,1889.67111276,km/h,67.1614515856,%,5.00000014901,"[6.526173893700214, 51.29152878516726]",579634f9e4b086b281bf93b2,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:40Z,579634f9e4b086b281bf935c,Point
kg/h,2.80196832253,l/h,1.19232694576,%,11.8290070356,%,5.99999982119,m,90.0346827291,deg,10.1442288483,precision,0.846346321702,precision,1.44634630382,km/h,59.2040390982,precision,1.24634630978,kPa,20.2339770198,c,26.2254398912,l/s,3.62715792957,ratio,0.0,V,3.99414074403,u/min,1358.66129615,km/h,48.6666670293,%,3.99999988079,"[6.526387228813309, 51.29228509337929]",579634f9e4b086b281bf93b3,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:45Z,579634f9e4b086b281bf935c,Point
kg/h,2.84133160694,l/h,1.20907727955,%,15.6673758815,%,12.0,m,88.8681254916,deg,11.2624413763,precision,1.00604835451,precision,1.71209671795,km/h,22.6084915818,precision,1.45907253325,kPa,26.7402069867,c,27.0000004023,l/s,3.67811384083,ratio,0.995059396955,V,1.47432042228,u/min,1027.70796356,km/h,9.74975086749,%,4.0,"[6.526526779325609, 51.29269880920488]",579634f9e4b086b281bf93b4,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:50Z,579634f9e4b086b281bf935c,Point
kg/h,2.45357827585,l/h,1.04407586206,%,17.2549021431,%,6.98098099232,m,88.6428048498,deg,12.240445137,precision,1.0000000298,precision,2.10000006258,km/h,0.0,precision,1.90000005662,kPa,29.0000008643,c,26.9999995977,l/s,3.17616577872,ratio,0.980804760591,V,1.42028935486,u/min,800.535337124,km/h,0.0,%,4.0,"[6.526540094181873, 51.29273506450959]",579634f9e4b086b281bf93b5,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:13:55Z,579634f9e4b086b281bf935c,Point
kg/h,36.9458898687,l/h,15.7216552633,%,78.4560318384,%,4.00000011921,m,88.6876768158,deg,12.2404455018,precision,0.999999970198,precision,2.09999993742,km/h,0.0,precision,1.89999994338,kPa,95.1723446846,c,26.3843843937,l/s,47.8265854489,ratio,0.983200728428,V,1.4697265625,u/min,2425.40003781,km/h,16.549949646,%,27.0160312653,"[6.526540288687924, 51.29273659315222]",579634f9e4b086b281bf93b6,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:14:00Z,579634f9e4b086b281bf935c,Point
kg/h,21.1578639096,l/h,9.00334634449,%,22.6863957844,%,8.00000023842,m,91.8730972951,deg,11.0531900304,precision,0.900000026822,precision,1.90000005662,km/h,40.389381661,precision,1.70000005066,kPa,20.0865081623,c,24.9999992549,l/s,27.3889298588,ratio,0.953938657476,V,1.28716337844,u/min,3066.4203585,km/h,46.6265822649,%,21.5358288288,"[6.526619663318598, 51.29302585193216]",579634f9e4b086b281bf93b7,2004,2200,gasoline,5750591ee4b09078f98673d8,Opel,Vectra C Caravan,2012-01-01T00:14:05Z,579634f9e4b086b281bf935c,Point
